ID,POS,NEG,Lemme,Definicija,Vrsta
ENG30-15287073-n,0.0028481022245525622,0.0020546302921413684,kapacitet kanala,maksimalna brzina podataka koja se može ostvariti na nekom kanalu,n
ENG30-15276959-n,0.00187280213776031,0.002031141876606135,podatkovna brzina,brzina kojom kola drugi uređaji rade kada rukuju digitalnim informacijama,n
ENG30-00356926-a,0.16607092568071824,0.002769189564308938,karakterističan,tipičan ili po čemu se razlikuje,a
ENG30-07001065-n,0.0019674858218952096,0.0021195819742008126,"karakteristična kriva,karakteristična funkcija","u elektronici, grafikon koji prikazuje kako neka karakteristika uređaja varira sa ostalim parametrima",n
ENG30-03007591-n,0.0020222743912583496,0.0020637443228608277,"serijski štampač,karakterski štampač",Štampač koji štampa karakter po karakter.,n
ENG30-06488880-n,0.0018517381645066777,0.001910895774446253,"skup znakova,skup karaktera,karakterski skup",određen spisak znakova koji se koriste zajedno u pisanju ili štampi,n
ENG30-03696065-n,0.001748391997408838,0.001988017570567102,"prtljažnik,prtljažnik automobila","Pregradak u automobilu u koji se smešta prtljag, kupljena roba ili alat.",n
ENG30-03696301-n,0.0016539438097318282,0.0018918855516751876,"prtljažnik,prtljažnik za auto,prtljažnik za automobil,krovni prtljažnik",nosač koji pridržava prtljag iznad sedišta u vozu ili na vrhu automobila,n
ENG30-03010473-n,0.0016224713888197684,0.001865479525569036,šasija,konstrukcija motornog vozila koju čini čelični okvir na federima koji drži telo automobila i motor,n
ENG30-06819824-n,0.00191707529891616,0.0019019208179820168,proverni karakter,karakter koji se dodaje na kraj bloka podataka koji se transmituju i koristi se za proveru ispravnosti transmisije,n
ENG30-06573472-n,0.003419772830048906,0.002064109888116228,proveravajući program,program koji ispituje druge računarske programe da li su sintaksički ispravni,n
ENG30-04226537-n,0.0018628616513840512,0.001972161668740924,"okosnica,noseća konstrukcija",unutrašnja noseća struktura koja objektu daje oblik,n
ENG30-08517825-n,0.0025557186068656534,0.003386994785225639,proverna tačka,"mesto, npr. na granici, na kome se putnici zaustavljaju radi inspekcije",n
ENG30-05826092-n,0.002037666286836881,0.00232242747725131,proverni zbir,cifra koja predstavlja zbir cifara u nekom digitalnom podatku; koristi se za proveru da li je došlo do greške u transmisiji ili skladištenju podataka,n
ENG30-10896452-n,0.0021847364852174422,0.0020032552430375716,"Chomsky,Noam Chomsky,Noam Čomski",lingvista iz SAD-a čija je teorija generativne gramatike redefinisala polje lingvistike (rođen 1928),n
ENG30-04004210-n,0.0016266290707775966,0.001905742721099557,štampano kolo,računarsko kolo koje se sastoji od elektronskih podskupina; bakarni provodnici se leme na izolacionu ploču ili karticu a komponente kola se umeću u ubušenja,n
ENG30-03033986-n,0.002458680330251539,0.002148453055356825,"kolna ploča,kolna kartica",štampano kolo koje može da se prikopča na računar da bi mu se uvećale mogućnosti,n
ENG30-02040652-a,0.0020932275412954837,0.0023635793088354617,kružni,koji ima kružni oblik,a
ENG30-00195617-v,0.002024771880634546,0.003804477166660547,osloboditi,napraviti put uklanjanjem prepreka,v
ENG30-00450863-v,0.0034138180208875823,0.0022179700327589202,anulirati,osloboditi od instrukcija ili podataka,v
ENG30-03145147-n,0.002108394370186062,0.0023431025601503563,kukavica,časovnik koji oglašava sate zvukom koji nalikuje na zov kukavice,n
ENG30-03909406-n,0.0018135799548719689,0.0019435329816435143,"časovnik s klatnom,sat s klatnom",časovnik čiji rad reguliše klatno,n
ENG30-03452594-n,0.001643926456523559,0.00188992972667279,"zidni sat s klatnom,stojeći sat s klatnom",sat s klatnom koji se nalazi u visokm i skom drvenom kućištu,n
ENG30-04377842-n,0.0016782527162026994,0.0018894468738031023,"časovnik,sistemski časovnik",elektronski uređaj u računaru koji koji emituje visokofrekventne signale koji sinhronizuju rad svih unutrašnjih komponenata,n
ENG30-03363887-n,0.002821595737908744,0.0018758339380964273,klackalica,elektronsko kolo koje može da bude u jednom od dva stabilna stanja,n
ENG30-02379455-a,0.005959559804936454,0.002249513394375846,sinhronizovan,operacija koja se odvija usklađeno,a
ENG30-03098806-n,0.002557453877401805,0.0024341765708451035,kontrolni sistem,sistem koji kontroliše rad drugog sistema,n
ENG30-03049326-n,0.001784644768265231,0.0019623560166630583,"zatvorena petlja,sistem sa zatvorenom petljom",kontrolni sistem s povratnom petljom koja je aktivna,n
ENG30-03054605-n,0.0016859951338599188,0.0020038369021246893,kasetna bomba,bomba koja se sastoji od kansitra koji se ispušta iz aviona i koji se pri udaru otvara i oslobađa mnogo manjih bombi koje pogađaju široko područje a wide area,n
ENG30-03909516-n,0.0017775309896252978,0.006107376298882805,časovnik s klatnom,(18th century) a watch with a balance wheel having a fake pendulum attached to it,n
ENG30-05825245-n,0.009904141244996723,0.006409550724137958,verifikacija,"dodatni dokaz da nešto za šta se verovalo da je tačno (činjenica, teorema ili hipoteza) je tačno",n
ENG30-10481268-n,0.002245127164142602,0.0022904415953330926,"programer,softveraš","osoba koja smišlja, piše i testira računarske programe",n
ENG30-03169063-n,0.001759551076144561,0.001974634436816558,dekoder,mašina koja konvertuje kodirani tekst u običan jezik,n
ENG30-00614489-n,0.0020133251523564155,0.002609058675725251,"kodiranje,šifriranje",pisanje koristeći neki skriveni kod ili šifru,n
ENG30-03069381-n,0.0016007361172656331,0.0019635644911746297,kolektor,elektroda u tranzistoru preko koje primarni tok nosača napusta područje između elektroda,n
ENG30-00913131-a,0.01249686915164272,0.35933078366999904,iskrzan,koji ima nepravilan poredak,a
ENG30-02582697-a,0.002517008803582854,0.12414024176428384,dronjav,ko je obučen u iznošenu ili pocepanu odeću ili tako izgleda,a
ENG30-00472694-a,0.1891958597766097,0.0022415402995283884,kombinacioni,koji može ili teži da se kombinuje,a
ENG30-00472534-a,0.0018004904037374203,0.001928357267941827,kombinatorni,koji se odnosi na kombinacije i uređenje elemenata u skupove,a
ENG30-06283912-n,0.0021251085724784957,0.002671936484809123,izvorni jezik,jezik koji treba prevesti u neki drugi jezik,n
ENG30-06899446-n,0.0017332618782397446,0.0018769984791155991,"komandni jezik,upitni jezik",izvorni jezik koji se sastoji od proceduralnih operatora koji pozivaju funkcije koje treba da se izvrše,n
ENG30-05997361-n,0.0019436594990045464,0.0020721522119790947,teorija komunikacija,"disciplina koja izučava principe transmisije informaicja i metode pomoću kojih se one isporučuju (kao što su štapma, radio, televizija, itd.)",n
ENG30-00728826-a,0.002305098204675282,0.002144195466104115,komutativan,"kod binarnih operacija nezavisnost od redosleda, npr. ""a x b= b x a""",a
ENG30-07419233-n,0.00762870017380024,0.0031850993999889,kompakcija,povećanje gustine nečega,n
ENG30-13591998-n,0.003002425656752905,0.0020917411903909056,komplement,douna broja ili veličine,n
ENG30-00049016-a,0.004545727298336466,0.0020948737121395666,komplementaran,koji se ponaša kao komplement ili obezbeđuje komplement (dopuna do celine),a
ENG30-04766275-n,0.10777504410202177,0.034361135620423866,"složenost,kompleksnost",osobina onoga što je zamršeno ili složeno,n
ENG30-00301432-a,0.0943759051479871,0.002015214911895491,izračunljiv,koji se može izračunati ili proceniti,a
ENG30-06567689-n,0.0021057093872709487,0.0020793045296354506,"projektovanje uz pomoć računara,CAD",softver koji se koristi u arhitekturi i inženjerstvu kao sredstvo za precizno crtanje,n
ENG30-03453985-n,0.0017752638522186004,0.0021763733092345916,"grafika,ilustracija",crteži i fotografije u okviru knjige,n
ENG30-03084647-n,0.001849176056311741,0.002099962599204197,računarska grafika,slikovno predstavljanje i manipulacija podataka uz pomoć računara,n
ENG30-03085333-n,0.0017222048755680675,0.00208346862755171,računarska mreža,"u računarstvu, mreža povezanih računara",n
ENG30-06128570-n,0.0020829167459091025,0.0019796218965133505,"računarstvo,računarska nauka",deo tehničkih nauka koji izučava uz pomć računara izračunljive procese i strukture,n
ENG30-13793127-n,0.0024781422303803424,0.0023163752244599323,konkatenacija,povezivanje simbola u niz jedan za drugim,n
ENG30-01913413-a,0.12546453268282232,0.003511015484259694,uslovan,koji se prima s rezervom,a
ENG30-00612383-a,0.002825793019905376,0.003038909427299785,konfluentan,koji teče zajedno,a
ENG30-04918053-n,0.07914932604104497,0.002804031327070966,vezivnost,osobina onoga što je povezano ili stepen nečega što je povezano,n
ENG30-13971901-n,0.03497430592216233,0.002298950249326026,konsenzus,podudarnost u stavovima ili mišljenju do koga je došla grupa kao celina,n
ENG30-14420780-n,0.21890396647361499,0.0021555351486561847,konzistentnost,logička koherentnost i saglasnost sa činjenicama,n
ENG30-03092656-n,0.0017401417880611447,0.0018705567508296994,konzola,naučni instrument koji se sastoji od ekrana i ulaznog uređaja koji operator koristi da nadgleda i kontroliše sistem (posebno računarski sistem),n
ENG30-04711256-n,0.14538786311958152,0.4133843084177764,suptilnost,Kvalitet onoga što je teško otkriti ili analizirati.,n
ENG30-01012712-n,0.0018706690447087837,0.0020589750187154365,"kategorizacija,klasifikovanje,kompartmentalizacija",distribucija stvari u klase ili kategorije istog tipa,n
ENG30-00597424-a,0.04292790397470103,0.17028476103608714,neprekidan,o funkciji ili krivoj; bez prekida ili nepravilnosti,a
ENG30-06756407-n,0.002568725157407137,0.6248909715897115,"netačan iskaz,netačnost",netačan iskaz,n
ENG30-07206887-n,0.008880279656771961,0.1451697421039384,kontradikcija,"u logici, iskaz koji je uvek netačan",n
ENG30-03097673-n,0.001798333183179679,0.0019298657330377722,"kontrolni taster,komandni taster","u računarstvu, taster na računarskoj tastaturi koji kada se pritisne u kombinaciji s nekim drugim tasterom unosi kontrolni karakter",n
ENG30-03096960-n,0.0019370081915006665,0.002069807340060237,"upravljač,kontroler",Mehanizam koji kontroliše rad mašine.,n
ENG30-05861855-n,0.0018622783781827579,0.0019073990942777286,polinom,matematički izraz koji je suma članova od kojih je svaki n-ti stepen promenljive,n
ENG30-05863106-n,0.0029572558697301687,0.002311871677263433,konvergencija,probližavanje beskonačnog red konačnoj granici,n
ENG30-05862721-n,0.0017551034358245232,0.001961812343905578,red,"u matematici, suma konačne ili beskonačne sekvencije izraza",n
ENG30-06751742-n,0.0018346805864872806,0.002031733542114722,konverza,propozicija koja se dobija konverzijom,n
ENG30-05796750-n,0.0024129553768341694,0.0024287059042160664,rešavanje problema,misaoni proces uključen u rešavanje nekog problema,n
ENG30-05802185-n,0.0025715271173929466,0.002436984532973696,izračunavanje,rešavanje problema koje uključuje brojeve i veličine,n
ENG30-05802912-n,0.002255231644757494,0.0021689688226063097,"konverzija,pretvaranje",pretvaranje iz jedne jedinice ili obilika u drugi,n
ENG30-00404959-n,0.001735339474000952,0.00260821969441416,konvolucija,akcija uvrtanja,n
ENG30-06031248-n,0.0018928730300009633,0.0020494693329871083,"korelacija,korelaciona statistika",statistička relacija između dve i više proemnljivih koja je takva da sistematska promena vrednosti jedne variable je praćena sistematskom promenom druge,n
ENG30-03116767-n,0.0020625013024684336,0.0030883717448588754,brojač,kalkulator koji vodi evidenciju koliko puta se nešto desilo,n
ENG30-03117420-n,0.00204484078170708,0.00199751469375542,brojač,"(u računarstvu, registar čiji sadržaj prolazi kroz pravilan skup stanja (obično su to stanja koja odgovaraju redom celim brojevima)",n
ENG30-02477211-a,0.009402558351805368,0.002464488292982736,uparen,"povezan zajedno, posebno u parovima",a
ENG30-00567161-a,0.0020597165653155614,0.002047527415458994,"skopčan,prikopčan","povezan vezom, kao npr. vagoni s lokomotivom i međusobno",a
ENG30-06022509-n,0.0017528335717162946,0.0023125062849960187,momenat,n-ti momenat distribucije je očekivana vrednost n-tog stepena devijacije od fiksne vrednosti,n
ENG30-06024936-n,0.0019045955850778284,0.0022066123201547327,varijansa,drugi momenat oko srednje vrednosti; očekivana vrednost kvadrata devijacije nasumične promenljive od srednje vrednosti,n
ENG30-06025287-n,0.0017267134775051929,0.002021100818050847,kovarijansa,statističke mera varijanse dve nasumične promenljive merene u istom srednjem vremenu,n
ENG30-00126236-n,0.0020566455101276304,0.00412014341109046,"sudar,udar",čin sudaranja s nečim,n
ENG30-03613592-n,0.0017326494408678172,0.002043442959887898,"taster,dirka",poluga koja pokreće neki mehanizam kad se pritisne,n
ENG30-06172502-n,0.0018036847246323262,0.0022046898735199605,"kriptoanaliza,kriptografija,kriptologija","nauka koja se bavi analizom i dešifriranjem kodova, šifara i kriptograma",n
ENG30-00666058-a,0.005608715861355584,0.004403316228901666,tekući,koji se tiče ili koji pripada sadašnjem vremenu,a
ENG30-03568117-n,0.002366108406379297,0.0019530035146022584,indikator,sprava ili sredstvo koji pokazuku operativne uslove nekog sistema,n
ENG30-03150795-n,0.0018101921827797796,0.0019294610769753362,kursor,"u računarstvu, indikator koji se sastoji od pokretne svetleće ikone na ekranu računara; pokretanjem kursora korisnik pokazujme komande ili pozicije na ekranu",n
ENG30-06142598-n,0.002220243125722554,0.0021288692052818803,kibernetika,polje nauke koje obradom komunikacija i kontrolom,n
ENG30-15287830-n,0.0018049808954732072,0.0019182297205464494,"ciklus,ritam",interval u toku koga se ponavlja sekvencija događaja,n
ENG30-00675701-a,0.0025304207079379637,0.0022815266125171263,ciklički,koji se ponavlja u ciklusima,a
ENG30-06357424-n,0.0017741947315315088,0.002080517902193435,"korekcioni kod,ECC","u telekomunikacijama, kodni sistem u koji je ugrađen dodatni bit parnosti da bi se otkrila greška",n
ENG30-06357632-n,0.0017304205395447525,0.0019137048222290787,ciklična provera redundancije,korekcioni kod koji je zapisan na svakom sektoru magnetnog diska i koristi se da uhvati greške u podacima,n
ENG30-03163798-n,0.0018834385136994314,0.002236387417736907,"konvertor podataka,pretvarač podataka",konvertor koji menja informacije iz jednog koda u drugi,n
ENG30-03195799-n,0.0017762104620526742,0.0022000888933728646,"digitalno-analogni pretvarač,d/a pretvarač",uređaj koji konvertuje digitalni signal u analogni,n
ENG30-06588785-n,0.002434143001464051,0.0029060329741508184,"sistem za upravljanje bazom podacima,DBMS","softver koji olakšava kreiranje, održavanje i korišćenje baze podataka",n
ENG30-06588511-n,0.0017703127894117543,0.0019986581835462758,"elektronska baza podataka,on-lajn baza podataka,računarska baza podataka","u računarstvu, baza podataka kojoj se može pristupiti putem računara",n
ENG30-05803095-n,0.001980526147073114,0.0021217295505460143,pretvaranje podataka,konverzija iz jednog načina kodiranja u drugi,n
ENG30-08377806-n,0.001814739908633456,0.002099769319949374,hijerarhija,niz uređenih grupa ljudi ili stvari unutar sistema,n
ENG30-08378180-n,0.0018612424880286582,0.001957816913725985,hijerarhija podataka,uređenost podataka koja se satsoji od skupova i podskupova u kome je svaki podskup skupa nna nižem nivou,n
ENG30-03674270-n,0.0018071242731219073,0.0019311317365771075,spona podataka,kolo između dve ili više lokacija s ciljem transmisije i prijema podataka,n
ENG30-13472341-n,0.0017177187027010987,0.0020105116189990113,"elektronska obrada podataka,EOP",automatska obrada podataka eloktronskim putem bez upotrebe bušenih kartica ili traka,n
ENG30-13500860-n,0.0020918452353511086,0.0020681970925364723,integrisana obrada podataka,automatska obrada podataka kod koje su prikupljanje podataka i drugi koraci obrade integrisani u koherentan sistem,n
ENG30-13468542-n,0.0019364855666719194,0.002015148796614241,distribuirana obrada podataka,obrada podataka kod koje se neke funkcije obavljaju na različitim mestima koja su povezana transmisionim mogućnostima,n
ENG30-13427633-n,0.0019338993431885498,0.0021841345431168335,poslovna obrada podataka,obrada podataka u računovodstvu ili poslovnom upravljanju,n
ENG30-03799113-n,0.0025273870144522093,0.0022140901003515623,multipleksor,uređaj koji prepliće dve ili više aktivnosti,n
ENG30-03164192-n,0.0017496555288136761,0.001974722667485551,podatkovni multipleksor,multipleksor koji dozvoljava da dva ili više podatkovnih izvora dele isti transmisioni medijum,n
ENG30-05728493-n,0.001787621999117306,0.001968745613428524,struktura podataka,"u računarstvu, organizacija podataka i njenih memorijskih alokacija u računaru",n
ENG30-05732273-n,0.001725101464332468,0.0019177138739241428,hijerarhijska struktura podataka,struktura podataka koja ima više slojeva koji su uređeni u strukturu nalik drvetu,n
ENG30-04217718-n,0.001940027256401855,0.0021683875516975704,signalni uređaj,uređaj koji se koristi za slanje signala,n
ENG30-14015361-n,0.019977246499228052,0.7133334922553773,mrtva brava,situacija u kojoj napredak nije moguć,n
ENG30-06574334-n,0.002797179401134997,0.0035284091832394893,"trebilica,debager",program koji pomaže u lociranju i korigovanju programskih grešaka,n
ENG30-06900282-n,0.0017973919282727735,0.00190709427698188,višedimenzionalan jezik,programski jezik čiji izrazi su okupljeni u više dimenzija,n
ENG30-06581959-n,0.002128423835543458,0.001969100620058839,tabela odlučivanja,tabela ili matrica svih veličina i akcije koje za svaku od njih treba da se preduzmu,n
ENG30-03167666-n,0.0016468259106270366,0.0019171180735222393,paluba,platforma nalik patosu postavljena na plovilo,n
ENG30-00686890-a,0.008906132005365386,0.002123674772890105,"deklarativan,izjavan",koji se odnosi na korišćenje ili koji ima prirodu deklaracija,a
ENG30-09995398-n,0.0017190923612888653,0.0019965668838795025,dekoder,vrsta stručnjaka koji konvertuje kodirane poruke u običan tekst,n
ENG30-00617059-n,0.002153982538700916,0.002777253407955982,"dekodiranje,dekripcija",aktivnost čiji je cilj uklanjanje šifre ili pretvaranje iz kodiranog u običan tekst,n
ENG30-14561327-n,0.0019314959671881127,0.0027288571026709008,"decomposition,disintegration",in a decomposed state,n
ENG30-06013298-n,0.0016753068681145677,0.0018665483708764086,vektorska algebra,deo algebre koji se bavi teorijom vektora i vektorskim prostorima,n
ENG30-06013471-n,0.001668088293566683,0.002023719406619051,"dekompozicija,vektorska dekompozicija",analiza vektorskog polja,n
ENG30-04692157-n,0.011837448321586841,0.3217239187586367,oštećenje,"nedostatak koji kvari izgled nečega, npr. nečijeg tela",n
ENG30-00891780-a,0.006693261148233098,0.004067020894784612,"odgođen,odložen",ostavljen za kasnije,a
ENG30-03276431-n,0.0016486874087986436,0.001901202486389586,elektromagnetska linija za kašnjenje,linija za kašnjenje koja se zasniva na vremenu širenja elektromagnetnih talasa,n
ENG30-07420770-n,0.004078493797929461,0.38511081167474526,"kvar,oštećenje",Pojava promene nagore.,n
ENG30-01549187-v,0.006092797120815341,0.08696209927440268,izbaciti,ukloniti ili učiniti nevidljivim,v
ENG30-04065632-n,0.0017345766541225771,0.0018778513190014223,ispravljač,električni uredžaj koji transformiše naizmeničnu u jednosmernu struku,n
ENG30-03181501-n,0.0015914463850306149,0.0018785768600748654,demodulator,ispravljač koji ekstrahuje mudulaciju iz nosača radio signala,n
ENG30-09542339-n,0.0038567476016400093,0.00440068468869903,demon,jedan od zlih duhova tradicionalnog jevrejskog i hrišćanskog verovanja,n
ENG30-04934546-n,0.003344042746640241,0.0019261972590456367,konzistentnost,osobina nečega stxo se drži zajedno i čuva oblik,n
ENG30-04671075-n,0.22748729607901463,0.0033912809833038793,"čvrstoća,čvrstina",konzistentnost nečega što ej čvrsto,n
ENG30-04941325-n,0.009249360430409581,0.00205983327644077,kompaktnost,konzsitentnost kompaktnih čvrstih tela,n
ENG30-04941453-n,0.003948568229297678,0.0024558295055427948,"gustina,gustoća",količina po jedinici mere,n
ENG30-00301589-a,0.04120624995726363,0.002668196325481098,"prebrojiv,denumerabilan",koji se može prebrojati,a
ENG30-05780718-n,0.016619611625260156,0.0025330224080741814,derivacija,rezonovanje koje pokazuje kako zaključak logički sledi prihvaćenih premisa,n
ENG30-00698586-a,0.002314595895573923,0.0021768644626591893,derivacioni,koji je rezultati derivacije ili koji koristi derivaciju,a
ENG30-06290051-n,0.0018934208483960546,0.0021628189416196264,derivativ,"u lingvistici, reč koja je izvedena iz druge reči",n
ENG30-05823747-n,0.0020888772036027348,0.0020974304701280033,deskriptor,uskladištena informacija koja se koristi da da identifikuje neku stavku u sistemu za skladištenje i pronalaženje informacija,n
ENG30-08268085-n,0.0018550076875207822,0.001930035034131805,kvadratna matrica,matrica koja ima isti broj vrsta i kolona,n
ENG30-08269396-n,0.001722537651938083,0.0018768540772615694,determinanta,kvadratna matrica koja se koristi za rešavanje sistema jednačina,n
ENG30-02130137-a,0.0241815146725628,0.34720191328935357,deterministički,neizbežna posledica prethodnih dovoljnih uslova,a
ENG30-05772667-n,0.0020900389478155645,0.001979964070076612,analiza,apstraktna podela celine u sastavne delove s ciljem izučavanja delova i odnosa među njima,n
ENG30-05781800-n,0.0024958891093769253,0.00265779022574808,podela,podela u međusobno isključive kategorije,n
ENG30-05782884-n,0.001829011735596353,0.0024566188427588287,"razlaganje,rešavanje",analiza u razdvojene komponente,n
ENG30-05783357-n,0.0017200697229267092,0.0018648941085697146,dijagonalizacija,transformacija kvadratne matrice u dijagonalni oblik (sve nenulte vrednosti su na glavnoj dijagonali)),n
ENG30-08268962-n,0.0017053822572012933,0.001896146922804931,dijagonalna matrica,kvadratna matrica kod koje su sve elementi koji nisu na glavnoj dijagonali jednaki 0,n
ENG30-01719870-a,0.0017146657875892757,0.0021177570990440486,dijagonalan,pod uglom; najčešće koji spaja dva nesusedna temena ravne figure ili dva temena nekog tela koja nisu na istoj strani,a
ENG30-06732169-n,0.001782767637235061,0.002075009210568801,matematički iskaz,iskaz neke matematičke relacije,n
ENG30-06669864-n,0.0022961522905324827,0.002038079079816235,jednačina,matematički iskaz da su dva izraza jednaka,n
ENG30-06670521-n,0.001737112439690769,0.002023184932290256,diferencijalna jednačina,jednačina koja sadrži diferencijale neke funkcije,n
ENG30-06670866-n,0.001754897168996905,0.001962738565328692,parcijalna diferencijalna jednačina,diferencijalna jednačina koja uključuje funkcije više promenljivih,n
ENG30-02909168-a,0.013492665237240686,0.0028221672237442874,diferencijalan,koji ima vviše izvoda,a
ENG30-08267640-n,0.0017194548020382783,0.0019254335532208344,matrica,pravougaoni niz elemenata raspoređenih u vrste i kolone,n
ENG30-00110701-a,0.001931121080616549,0.001965557664135531,digitalan,kolo ili uređaj koji predstavlja veličine ciframa,a
ENG30-02713232-a,0.0025776650362248077,0.0036550189905399932,digitalan,koji prikazuje cifre a ne pozicije na nekoj skali,a
ENG30-05803212-n,0.001764545571038667,0.0023740775696730054,digitalizacija,konverzija analognih informacija u digitalne,n
ENG30-00563824-v,0.0019011347342949847,0.0021387635518532733,digitalizovati,"pretvoriti u digitalni oblik, za korišćenje pomoću računara",v
ENG30-03197446-n,0.001690766720899184,0.0019331788112006976,"a/d pretvarač,analogno-digitalni pretvarač,digitizator",uređaj koji konvertuje analogni u ditalni signal,n
ENG30-06830838-n,0.0017209831216238314,0.0019762549140356356,digraf,dva susedna slova (posebno dva slova koja predstavljaju jedna glas),n
ENG30-00882580-a,0.06047477312817051,0.2142799843145795,umanjen,učinjen da izgleda manji ili beznačajniji,a
ENG30-03202760-n,0.0016094394572299109,0.001855129802994071,"dioda,poluprovodnička dioda",poluprovodnik koji se sastoji od p-n junkcije,n
ENG30-01683061-a,0.019700347989547673,0.0026845183071975143,usmeren,koji ima posebno usmerenje,a
ENG30-00512186-v,0.04090257498958927,0.2894257656071506,"onesposobiti,onemogućiti",Učiniti nesposobnima za obavljanje neke akcije.,v
ENG30-02110993-a,0.012478740708378844,0.7109975682659426,disjunktan,koji nema zajedničkih elemenata,a
ENG30-01294396-v,0.006797953844808191,0.054415806532643884,rastaviti,"učiniti disjunktnim, odvojenim ili nepovezanim",v
ENG30-06510103-n,0.001788724513081874,0.001891035885838832,"diskovna teka,diskovna datoteka","u računarstvu, računarska datoteka uskladištena na magnetni disk koja se može na jedinstven način identifikovati",n
ENG30-10017422-n,0.003089684849213903,0.0022977477364056753,dispečer,službenik u transportnom preduzeću koji kontroliše polazak vozila u skladu s vremenskim uslovima u interesu efikasnog opsluživanja,n
ENG30-07172756-n,0.0026651069338461397,0.002158497255577707,"ekspanzija,proširenje","Postupak povečanja zapremine, prostora ili polja.",n
ENG30-00367768-n,0.04588156482711625,0.002491737814100503,ekstenzija,ekspanzija po raprostranjenosti; učiniti nešto dostupnijim,n
ENG30-00365709-n,0.007774215723073574,0.0020551947603584253,ekspanzija,"čin uvećanja nečega u veličini, zapremini, količini ili prostiranju",n
ENG30-00367976-n,0.0025569153777942333,0.0023133409969195995,rasprostiranje,raširiti više u prostoru i vremenu,n
ENG30-00368592-n,0.002324354161038933,0.002924409021153984,"disperzija,diseminacija",čin širenja nečega,n
ENG30-03211117-n,0.001890747478195287,0.0019980954434357656,zaslon,elektronski uređaj koji predstavlja informacije u vizuelnom obliku,n
ENG30-00539793-a,0.002849679049531595,0.003415699657479898,"raspodeljen,distribuiran","raširen, razbacan ili podeljen",a
ENG30-00330928-a,0.008607491638070286,0.22328080215633506,distributivan,koji ima tendenciju da se rasprši,a
ENG30-06650070-n,0.018549722752761788,0.002337348780822701,potvrda,informaicja koja nešto potvrđuje ili verifikuje,n
ENG30-06650431-n,0.06393771653400915,0.016317345549931694,"dokumentacija,sertifikat",potvrda da se neka činjenica ili iskaz tačni,n
ENG30-08000118-n,0.0019201641324935181,0.0020136391166625245,domen,skup vrednosti nezavisne promenljive za koje je funkcija definisana,n
ENG30-06845303-n,0.0016844973564733579,0.0018592432737936093,ime domena,niska alfanumeričkih karaktera koji se koriste za imenovanje računara i njihovih adresa na internetu,n
ENG30-03225777-n,0.0016440127715409147,0.0019146029576599943,"matrični štampač,štampač s tačkastom matricom",štampač koji predstavlja svaki karakter pomoću šare tačaka izabrane iz matrice tačaka,n
ENG30-08267956-n,0.0016192239488361793,0.0018210154737232642,tačkasta matrica,pravougaona matrica tačkica pomoću koje se mogu formirati pisani karakteri,n
ENG30-02233704-v,0.001841655272170506,0.002094870704337559,"spustiti,istovariti",prebaciti datoteku ili program s jednog računara na neki drugi,v
ENG30-15117621-n,0.002312538722177848,0.1177177853375877,vreme zastoja,vremenski period u kome nešto (kao mašina ili fabrika) ne radi (posebno kao rezultat nefunkcionisanja),n
ENG30-06581410-n,0.002141041315002923,0.002067355072899346,uslužni program,"u računarstvu, program koji je namenjen da pruži opštu podršku radu računara",n
ENG30-06574473-n,0.0017238882323118432,0.0019191083451124413,pogonaš,"u računarstvu, program koji određuje kako računar komunicira s perfernim uređajima",n
ENG30-00897026-n,0.003808874795812045,0.003241289565938388,proba,vežbanje za neki javni nastup,n
ENG30-02217452-a,0.0024226259604960276,0.0019414078609019114,dualan,koji se sastoji ili uključuje dva dela ili komponente (obično u paru),a
ENG30-02183135-a,0.00212865009198282,0.0020293189514646315,dualan,"gramatička kategorija broja koja se odnosi na dva entiteta, nasuprot samo jednom (singularan) ili više njih (pluralan)",a
ENG30-07939880-n,0.0019169975139057271,0.0020310361005222433,"dihotomija,dualnost",imati dva lica; klasifikacija u dva suprotstavljena dela ili podklase,n
ENG30-01572831-a,0.08633009900171373,0.0874733905943117,lažan,koji ima izgled da je stvaran ali nema mogućnost da funkcioniše,a
ENG30-03255790-n,0.0017646352100548768,0.001907313828485968,istres,"u računarstvu, kopija sadržaja računarskog skladišta; ponekad se koristi za debagovanje",n
ENG30-06390051-n,0.0016786685870524565,0.0019453993724223295,istres jezgra,"u računarstvu, istres sadržaja glavnih registara CPU",n
ENG30-02218179-a,0.0022748918975512566,0.0020112307513873162,dupleksni,"za tehničke uređaje ili procese, koji ima dva dela",a
ENG30-02854257-a,0.0019101071173599493,0.0018798875624588263,dijadski,koji se odnosi na dijade ili zasniva na dvojci,a
ENG30-13470392-n,0.0019479001028370746,0.002098789261085976,dijadska operacija,operacija na tačno dva operanda,n
ENG30-00808191-a,0.4522394444519371,0.002114495235094438,dinamičan,"koga karakteriše akcija, snaga ili ličnost",a
ENG30-02629256-v,0.006560117005145472,0.01376926898840658,"eliminisati,odstraniti",do away with,v
ENG30-06490451-n,0.0016457024427545264,0.0018915865036142065,katalog,u računarstvu lista datoteka uskladištenih u memoriji (obično tvrdog diska),n
ENG30-07939638-n,0.002141948962210094,0.0020928198337539783,"klasifikacija,kategorizacija",grupisanje ljudi ili stvari u klase ili kategorije,n
ENG30-04661546-n,0.0021081388808426027,0.0024648875809845094,"odbijanje,prelamanje",svojstvo odbijanja zraka,n
