X,Predicted,Real
sposobnost da se razumeti ; razumeti i profitirati na iskustvo . ,1,0
stvar koji jesam dogovoriti . ,1,0
bitak iz Prvog svetski rat u koji jesam saveznik pobediti Nemac @ord@ ,1,0
nakratko zatvoriti oči . ,1,0
zamrznuti ostatak hrana . ,1,0
mali kristal led ,1,0
kazna za prekoračenje odnosno zbog prekoračenje brzina ,1,0
infinitiv sa prilog između ' taj ' i glagol u engleski ( n . pr . ' taj boldly go ' ) ,1,0
Najniža podrška struktura . ,1,0
Mišič pomoću koji se odmicati kost . ,1,0
a commercial mix for making a caka ,1,0
mašina sa unutrašnji sagorevanje kod koji se snaga direktno prenositi na rotacioni komponenta ,1,0
prekinuti neki veza ili odnos ; otići drugi put . ,1,0
koji služiti kao osnova za evaluacija ,1,0
bučan tuč u gomila ,1,0
Egipat i Sirija napasti jesam Izrael oktobar @ord@ ( na praznik Jom Kipur ) ; Izrael jesam uzvratiti kontranapad i preći suecki kanal i ući u Egipat ,1,0
podupirač koji se postavljati između pokretan delovati da biti ona omogućiti lakše kretanje ,1,0
Neograničeno trodimenzionalan prostranstvo u koji jesam sav smestiti . ,1,0
uzan moreuz koji odvajati severno od južnog ostrvo Novog Zeland ,1,0
vremenski period tokom koji jesam osoba obično u određenom životan stanje . ,1,0
objekt koji jesam stvoriti čovek uzet kao celina . ,1,0
formalan postavljenje na neki funkcija ,1,0
pasaž ili izraz koji se navoditi ili citirati ,1,0
čin produžavanje šta ,1,0
umetnik koji prav skulptura . ,1,0
slaganje u padež između reč koji pripadati isti gramatički konstrukcija ,1,0
sprečavati napredovanje ili postizanje nešto ,1,0
Označiti potpis ; napisati ime na nešto . ,1,0
stanje u koji se nalaziti muž i žena . ,1,0
predati neki ,1,0
ćelija ili jednoćelijski organizam koji posedovati flagelum ( bič ) . ,1,0
KE ,1,0
neki ko jesam vešt u praviljenju i opravljanju alat . ,1,0
Izračunavanje matematički metoda ( u matematika ) . ,1,0
ćelija iz koji se razvijati kost ,1,0
zlatan fazan ,1,0
dokaz koji ukazivati na moguć rešenje ,1,0
preklopni prenosni lestvica koji na vrh imati šarka ,1,0
GM ,1,0
niz delo koji težiti određenom cilj ,1,0
anti-inflamatorni lek koji ne sadržati steroide ,1,0
analiza periodičan funkcija u suma prost sinusoidnih komponenta ,1,0
Količina koji moći da stati u boca . ,1,0
Učiniti pravilan ili pravilan . ,1,0
gornji deo stub koji podržavati gornji deo zid . ,1,0
"testo od jaje , mleko i brašno koji se tanko naliti u podmazan tiganj i ispeći s oba strana ",1,0
biti šta što služiti kao prikaz mišljenje neki osoba pomoću simbolički znak . ,1,0
jedan od para nerv koji proizilaziti iz cervikalni delo koren kičmeni stub i prolaziti niz grudni koš da inerviše dijafragma i uticati na disanje ,1,0
locirati na ili u blizina zemljin pol . ,1,0
preduzeti putovanje . ,1,0
rečenični konstituent na koji se pri analiza prvo nailaziti ; n . pr . subjekt i predikat ,1,0
small homopterous insect that usually lives and feeds on plants and secretes a protective waxy covering ,1,0
saviti ili poletati tako da jedan deo prekrivati drugi . ,1,0
diplomiran student koji imati zaduženje u nastava na fakultet . ,1,0
koji imati sposobnost ili težiti da adsorbuje ili da izazvati akumulacija na površina ,1,0
zagovornik federalizam ,1,0
jednostavan mašina koji se postignuti mehanički pomeranje kada imati oslonac . ,1,0
pasaž koji se trenutno čitati ,1,0
"standardan teleprinterska tastatura ; taster za Q , W , E , R , T , i Y jesam prvi šest s levi strana u gornji red slovni taster ",1,0
postupanje protiv neki drugi način rad koji se vi ne sviđati ,1,0
kuhinjski aparat za kuvanje kafa ,1,0
sudski nalog koji se nalagati da se osloboditi dobra koji jesam nezakonito zadržan ( konfiskovan ) ,1,0
Takmičenje sportista . ,1,0
riblji vekna napraviti od očišćen losos ,1,0
poslovan aktivnost pribavljanje novac i kapitala . ,1,0
dati neki i primiti od on . ,1,0
trem na spoljni stran zgrada ( ponekad delimično zatvoren ) ,1,0
govornički figura u koji jesam namerno poremetiti red rečenoičnih deo ,1,0
zameniti ili dati nešto u zamena . ,1,0
"ponavljanje kraj dva ili više uzastopan rečenica , stihovati itd . ",1,0
forma stih sačiniti od @card@ stih sa ustaljen šema rimovanje ,1,0
sakupiti na jedan mesto ,1,0
sredstvo za čišćenje metenje ; snop slamka ili grančica prikačen na dugačak ručak ,1,0
predstavnik radnički zajednica ,1,0
koji proizvoditi ili jesam sposoban da proizvesti nameravan rezultat ili koji proizvoditi izuzetan efekt . ,1,0
gorešnik ,1,0
Tekući plan akcija u timski sport . ,1,0
proceniti vrednost nešto . ,1,0
onaj koji javno objavljivati neki poruka . ,1,0
pustiti u pokret ; inicirati početak . ,1,0
kardamon ,1,0
nekadašnji tribunal Rimske katolički crkva ( @card@ ) stovren da otkriti i sprečiti heretičko ponašanje ,1,0
"otići iz sob , zemlja , autobus itd . ",1,0
obezbediti ili sačuvati za moguće budući korišćenje ili primena . ,1,0
prisiliti ili obavezati neki da uraditi nešto . ,1,0
neki ko dekorisati . ,1,0
Zadržati ili ostaviti na strana za budući korišćenje . ,1,0
motorni čamac koji podsećati na skuter ,1,0
large American birds that characteristically catch insects on the wing ,1,0
Životinje koji izlučivati cibet . ,1,0
proces donošenje na svet potomak . ,1,0
elektroakustički pretvarač koji pretvarati električni signal u zvuk dovoljno glasnuti da se čuti na daljina ,1,0
postaviti blokada ,1,0
izazivati npr . evropski i azijski povratan groznica ,1,0
zasvođen krov anatomski prostor ,1,0
prostor na disko koji jesam odvojiti za virtuelan memorija ,1,0
nagnuti se ili saviti iz uspravan položaj . ,1,0
obrada podatak kod koji se neki funkcija obavljati na različit mesto koji jesam povezati transmisioni mogućnost ,1,0
grupa stvar smotan ili stavljen zajedno . ,1,0
osoba koji poznavati . ,1,0
federacija ( američki Indijanac ) ,1,0
zgrada gde se obavljati posao vladin ministarstvo . ,1,0
baštenski alat za košenje trava na travnjak ,1,0
Čin završavanje nešto . ,1,0
Uključiti ili sadržati ; imati kao komponenta . ,1,0
organ čuti sluh i ravnoteža . ,1,0
čulan sistem koji omogućavati vid ,1,0
"kardinal , krstokljun , strnadica , štiglić , ? ? ",1,0
opremiti predgovor . ,1,0
osoba koji se baviti neki učen profesija . ,1,0
ponoviti odlomak iz nešto ,1,0
osoba koji imati radikalan ideja ili mišljenje ,1,0
tkanina koji se praviti od preći dobiti od svilenkast vuna angorski koza . ,1,0
"komentar ili instrukcija , obično dodtai uz nešto ",1,0
stanje posvećenje od bog ,1,0
torbar mravojed ,1,0
Događaj gorenje ( često destruktivan ) . ,1,0
"koji zadovoljiti ili šarmirati , obično da biti se na on uticati ",1,0
Grlica ,1,0
podroban analitičan ili objašnjavati esej ili diskusija ,1,0
Čin promena količina ili veličina nešto . ,1,0
"koji jesam ili označavati brojčan veličina , a ne redosled ",1,0
Škola koji podučavati student sa udaljen mesto stanovana putem pošta . ,1,0
tkanina koji se praviti od fin vlakno koji proizvoditi larva neki insekt . ,1,0
uliti neki hrabrost ,1,0
proces u koji se nešto urušavati ,1,0
objekt u pasivan konstrukcija ,1,0
olovka čiji jesam vrh za pisanje napravljen od filc ,1,0
tropski azijski zimzelen žbunje ili nizak drveće . ,1,0
izbaciti velik deo rukopis ,1,0
predmet koji se udarati . ,1,0
pojačati ili smanjiti intenzitet ,1,0
ja koji se pojavljivati kada korisnik držati kursor na jenoj stavak glavnog meni ,1,0
pipkati ili dodirivati u potraga za nešto ,1,0
vrh nešto ,1,0
artičoka ,1,0
svojstvo koji činiti prostor između dva objekt ili tačka . ,1,0
"osoba , ne morati biti supružnik , sa koji neki živiti i dug vreme imati seksualan odnos . ",1,0
ponašanje koji jesam u sklad sa prihvaćen standard ,1,0
dijagram koji pokazivati veza između komponenta sistema ( posebno eletronskih sistema ) ,1,0
"u telekomunikacija , dvostruk maksimalan frekvencija koji se javljati u transmitovanom signal ",1,0
perkusija jesam metoda fizikalni pregled pri šta se udar u odrediti deo telo proizvoditi i analizirati razičiti akustički fenomen i na taj način se postavljati dijagnoza . ,1,0
"sklonost da se jedan grupa , stav ili mišljenje pretpostaviti sav alternativa ",1,0
postati sličan okolina ,1,0
Gas koji izazivati suzenje oči ali ona ne oštećivati ; koristiti se u borba protiv semonstranata . ,1,0
merni instrument konstruisati da mera snaga . ,1,0
onaj koji emitovati svetlost nakon izlaganje zračenje iz spoljni izvor ,1,0
relativno tanak prostor ili regija koji ležati preko ili ispod drugi . ,1,0
u oblik čun ,1,0
član drevan semitski narod koji jesam dominirati trgovina u prvi milenijum pre nov era ,1,0
čin umirivanje ; ponovan zadobijanje čiji poverenje ,1,0
"država na Panamskom zemljouzu , nezavisan od @ord@ ",1,0
stanje koji prethoditi povraćanje ,1,0
kafa koji se praviti od fino samleven pržen zrno kafa . ,1,0
isturen deo donji vilica . ,1,0
gastropode ( puž ) ; školjkaši ; glavonožac ; ? chitons ,1,0
položiti ili postaviti u horizontalan sloj ,1,0
fabrika u koji se liti metal . ,1,0
velik crn lještarka . ,1,0
nepravedan čin ,1,0
jak cider koji se praviti u zapadni delo Engleski ,1,0
sto ili postolje sa iskošen gornji strana na koji stajati tekst na prav visina za predavač . ,1,0
"francuski specijalitet , krema ili puding od mlijeka i jaje koji se peti u pećnica ",1,0
znanje koji jesam akumulirati sistematski izučavanje i koji jesam organizovan po opšti princip . ,1,0
staviti u pokret . ,1,0
"staviti u nešto , kao u kutija . ",1,0
ličan nezavisnost ,1,0
prekinuti ili izbaciti ,1,0
biti koji mehanizam koji se sastojati od zupčanik koji pokretati namotan žica ; podsećati na rad mehanički časovnik . ,1,0
deo arapski mora koji ga povezivati sa persijski zaliv ,1,0
"osobina neki telo da u raznim smer imati različit fizički svojstvo , npr . elastičnost , indeks odbijanje svetlost , magnetizacija , toplotni provodljivost i dr. ",1,0
proizvoditi ili distribuirati ilegalno . ,1,0
voziti bicikl . ,1,0
"promeniti boja , često na neželjen način . ",1,0
čin traženje pomoć od koji ,1,0
grana fizički antropologija koji se baviti izučavanje i merenje lobanja iz koji jesam isključiti mek deo ,1,0
"postepeno formiranje nov tlo , povlačenje morati ili deponovanje sedimenta ",1,0
dovesti do kraj posle diskusija i odlučivanje ,1,0
Mišić koji služiti da podignuti neki deo telo ( kao kapak ili usna ) . ,1,0
"dužnost koji morati da ispuniti , posebno u oružan snaga ",1,0
knjiga ili dokument ispisan ruka ,1,0
"u elektronika , projektovanje sistema koji duplirati komponenta da biti se obezbediti alternativa u slučaj otkaz neki od ona ",1,0
Obećati da hteti se nešto preduzeti ili dati . ,1,0
široko plitak mora koji jesam okružen Australija sa tri strana i Arafurskim more sa četvrti ,1,0
dodeliti na neki položaj . ,1,0
"proces tokom koji ličnost i seksualan ponašanje sazrevati kroz pet faza : prvo usmen faza , slediti analan faza , a onda falusna faza , latentan faza i konačno genitalni faza . ",1,0
"presavijen deo , kao na koža ili mišić ",1,0
Čin počinjanje nešto . ,1,0
pollack ,1,0
"anaeroban ili mikroaerofilne štapičaste ili vretenast saprofite ; gotovo svuda širom svet zastupiti u zemljište , crevo životinja ili izmet ",1,0
klasičan grčki burleska sa hor satira ,1,0
Zatvarač koji spajati dva nazubljen kraj pomoću jedan klizač . ,1,0
Oružje koji ubijati ili ranjavati civil i vojni lice . ,1,0
grana filozofija koji analizirati zaključivanje ,1,0
inkorporacija pridruživanje ili ujedinjavanje ,1,0
sočivo koji uzrokovati fokusiranje paralelan snop svetlosni zraka kada kroz on proći ,1,0
stoni digitalan računar za koji se obično smatrati da jesam velik mogućnost od mikroračunara ,1,0
gomilanje ili spajanje bakterija ili crven krvni zrnce u dodir sa antitelo ,1,0
sposobnost postojanje ili delovanje u harmoničan ili usklađen kombijaciji ,1,0
Tačka koji trupa zauzimati iz taktički razlog . ,1,0
Neven ,1,0
džin napraviti u Holandija ,1,0
mešan salata sa preliv ,1,0
tanak kraj teleći vrata ,1,0
proizvoditi muzički ton glas . ,1,0
"tanak muva sa dug noga ; potsećati na komarac , ali ne ujedati . ",1,0
( obično množina ) ceremonija koji uključivati parada i govor ,1,0
prozorski zavesa koji se povlačiti s put ,1,0
neki ko seći ravno staklo po zadat dimenzija ,1,0
"za tehnički uređaj ili proces , koji imati dva delo ",1,0
AO ,1,0
Zona u koji nešto postojati ili živiti . ,1,0
pripadnik nomadski pleme iz Mongolija ,1,0
proučavanje efekt klima na živ organizam ,1,0
institucija ( zavod ) u koji jesam zatvoren lice u cilj njihov kažnjavanje i kako biti se javnost od ona zaštititi ,1,0
moć ili prava da se kakav nameravati ili predlagati čin zabraniti ili odbiti ( posebno moć izvršan poglavar da odbiti zakon koji doneti zakonodavna grana ) ,1,0
objaviti sudski presuda ( neki ) ,1,0
udaljenost koji pokriti jedan koračaj . ,1,0
skinuti sa spisak . ,1,0
glavanska abterija koji skladištiti električni energija ,1,0
rasprostraniti po severnoamerički prerija ; kopati naselje koji se daleko prostirati . ,1,0
dijakritički znak ( ~ ) koji se stavljati iznad slovo n u španski kako biti se označiti palatalni nazalni zvuk ili koji se stavljati iznad vokal u portugalski kako biti se označiti nazalizacija ,1,0
trka između tim ; svaki član trčati ili plivati deo staza ,1,0
smestiti u neki kategorija ili dodeliti kategorija . ,1,0
Električno pražnjenje koji putovati duž nervni vlakno . ,1,0
( kodirati instrukcija koji jesam trajno smestiti u memorija iz koji se samo čitati ,1,0
oblikovati kao testo ili glina ,1,0
šta na neodređen vreme odložiti ili šta što jesam biti zakazati poništiti ,1,0
stanje u koji se zemljin površina trošiti usled dejstvo voda i vetar ,1,0
onaj koji jesam kompetentan u mnogi oblast i sposoban da se lako prebacivati sa jedan tema na drugi ; ,1,0
škola u sjedinjen Državama u koji se ne plaćati školarina i koji jesam podržati porez i koji kontrolisati školski odbor ,1,0
Odeća koji se nositi pre oblačenje ili za vreme odmor . ,1,0
organizacija zaposlen osnovati za pregovaranje sa poslodavac . ,1,0
uvredljiv izraz za običaj i ritual Rimske katolički crkva ,1,0
ostrvo u Bizmarkovom arhipelag ; deo Papue nov Gvineja ,1,0
osoba koji praviti i prodavati sveća . ,1,0
"najjužniji deo južnog Meksiko , prevlaka između zaliv Tevantepek i Kampeškog zaliv ",1,0
"Držati u određenom stanje , pozicija ili aktivnost ; npr . držati čistiti . ",1,0
obmotati sa nešto da biti se prekriti ili zatvoriti . ,1,0
"Karakteristično stanje osećanje , uobičajen ili relativno privremeno . ",1,0
svojstvo relativan veličina ili opseg . ,1,0
podrška za prikazivanje različit objekt ,1,0
proizvesti deo ( npr . zgrada ) u fabrika tako da se moći lako transportovati i brzo spojiti na mesto gradnja ,1,0
prisilan potčinjenje kontrola drugi . ,1,0
tostirana engleski pogačica sa šunka i poširanim jaje ( ili ostriga ) i holandez sos ,1,0
azijski slon čiji mužjak imati manje uši i surla . ,1,0
ekspanzija po raprostranjenosti ; učiniti nešto dostupan ,1,0
"biti povaliti , biti u horizontalan položaj . ",1,0
analiza vektorski polje ,1,0
Oštećenje normalan fiziološki funkcija koji pogađati deo ili ceo organizam . ,1,0
torbarski pacov ,1,0
"tikva sa čvrst kor i izdužen , kriv vrat ",1,0
organski pojava koji razlikovati živ organizam od neživ . ,1,0
podregija koji obuhvatati jugozapanu Azija sa Egipat ,1,0
Ženska reprodukivna ćelija . ,1,0
donji vilica kod kičmenjak ,1,0
stepenica koji se sastojati od dva paralelan letva povezan prečka ( za penjanje gore ili spuštanje dole ) ,1,0
odlomak iseći iz novina ili časopis ,1,0
pročišćen puter bojiti polako braon boja i začinjen sirće ili limunov sok i kapara ,1,0
"stanje u koji jesam ljudi , ideja ili interes suprotstaviti . ",1,0
boginja ljubav i lepota ; ćerka Zevs u drevan mitologija ; poveyana sa rimski Venera ,1,0
relativan položaj u stepenovan niz . ,1,0
mali zglavkar koji udisati vazduh . ,1,0
Članovi neki porodičan loz . ,1,0
rezonovati i zaključivati dedukcija ,1,0
Dugačke mahuna koji se uvek seći na komad dužina pol inč ; omileti u Britanija . ,1,0
koji jesam prema spoljašnji strana ili dalje od sredina . ,1,0
disciplina koji se baviti veština ili umetati primena naučni znanje na praktičan problem . ,1,0
jesetra kašikara ,1,0
osoba koji podržavati fašizam ili desničarski autokratski ideja ,1,0
elektroda sa pozitivan punjenje preko koji elektron napuštati električni uređaj ,1,0
"razgranati , često ukrasiti rasvetni telo koji visiti sa plafon . ",1,0
broj od koji se umanjilac oduzimati . ,1,0
"Čin uklanjanje dlaka , na primer sa životinjski koža . ",1,0
onaj što se prišivati na suknja i kaput itd . da proći kroz rupica . ,1,0
teleći mozak koji se pripremati kao hrana ,1,0
proučavanje efekt ekonomski geografija na moć država ,1,0
pokrenuti parnica protiv neki ; tužiti ,1,0
smatrati vredan . ,1,0
Izvršiti operacija množenje . ,1,0
obuka pacijent za samostalan relaksacija ,1,0
suprotstaviti se neki ili nešto . ,1,0
povući se ,1,0
rezime nečiji akademski i poslovan prošlost ,1,0
jak destilovan liker ili brendi ,1,0
Zvanični dokument koji neki davati dozvola za neki delatnost ,1,0
jaje koji se spremati posebno u pavlaka ili puter u mali posuda za pečenje ,1,0
čvrsto zgrabiti ,1,0
"smeđ forma Mika koji se sastojati od vodonik silikat kalijum , magnezijum i aluminijum ",1,0
instrumentarijum koji kombinovati međusobno povezan tvorevina koji jesam tako napraviti da raditi kao koherentan celina . ,1,0
"sindrom do koji dolaziti usled izlaganje jonizujući zračenje ( izlaganje radioaktivan hemikalija ili nuklearni eksplozija ) ; nizak doza izazivati dijareja , mučnina , povraćanje i ponekad gubitak kosa , dok velik izloženost moći izazvati sterilitet , katarakta , neki oblik raka i drugi bolest ; ozbiljan izlaganje moći da dovesti do smrt u rok od sat vreme ",1,0
Čin pravljenje fotografija . ,1,0
biti koji od raznih organ za kretanje ili naslanjanje kod beskičmenjak ,1,0
epski pesna na latinski koji jesam napisati Virgilije ; opisivati avantura Eneja posle trojanski rat ; pružati vrlo upečatljiv slika za nastanak rimski carstvo ,1,0
uređenost podatak koji se satsoji od skup i podskupova u koji jesam svaki podskup skupa nna nizak nivo ,1,0
biti koji legura čiji glavna komponenta jesam bakar . ,1,0
Odreći se vlasništvo ili kontrola . ,1,0
politika uspostavljanje i razvijanje nacionalan domovina za Jevrejin u Palestina ,1,0
skup kontrolni iskaz koji jesam smestiti u biblioteka i moći se pronaći po ime . ,1,0
aeroban bakterija sa bič koji imati spirati izvijen končast forma ,1,0
"u nov klafikacijama , koegzistirati sa cilijatama : sitan organizam koji se nalaziti u otpadni organski rastvor ",1,0
polovina Zemljine loptiti . ,1,0
o Vilijemu Šekspir i njegov delo ili koji se ticati Šekspir i njegov delo ,1,0
tok elektricitet kroz provodnik . ,1,0
izabrati glasanje u članstvo ili na dužnost . ,1,0
suhoperka ,1,0
kreativan pisanje ceniti zbog estetski sadržina ,1,0
"onaj koji jesam poput paperje , vrlo mek ",1,0
Čin okončavanje život . ,1,0
imati visoko mišljenje o neki . ,1,0
Ići na put iz zadovoljstvo . ,1,0
"Čin naginjanje , saginjanje . ",1,0
neki bestelesan biće za koji se verovati da imati moći da uticati na tok ljudski dešavanje . ,1,0
čorba sa školjka ,1,0
uređaj pomoću koji nešto moći da se uloviti ( obično se misliti na životinja ) ,1,0
javan prikazivanje neki zabava . ,1,0
za ,1,0
povećanje gustina nešto ,1,0
kartel kompanija ili država oformiti da kontrolisati proizvodnja i distribucija nafta ,1,0
"grubo mleti , oljušten kukuruz koji se služiti skuvati za doručak u jug sad ( nešto kao naš kačamak ) ",1,0
the fruit Or seed of any of various bean Or pea plants consisting of a two-valved case that splits along both sides when ripiti and having the seeds attached taj onaj edge of the valves ,1,0
"u računarstvo , vreme koji jesam potrebno da biti se glava za čitanje i pisanje pomeriti do potreban staza na disko ",1,0
"pića napravravljeno od mešavina sastojak ( kao što jesam šljiva , grožđice , mleko i šećer ) koji moći biti fermentisani tako da proizvesti alkohol ; praviti jesam ga zatvorenik ",1,0
govor koji se držati na inauguracioni svečanost . ,1,0
Lini koji označavati granica . ,1,0
fizički konstanta koji se povezivati temperatura i energija ,1,0
Službenik koji predsedavati sastanak neki organizacija . ,1,0
podignuti ipremešta težak predmet ; teret visiti na poluga koji se okretati oko vertikalan osa ,1,0
sintagma koji se uvoditi predlog ,1,0
dokument koji garantovati pronalazač isključiv prava na pronalazak ,1,0
"Prebivalište koji jesam mesto verski povlačenje , npr . manastir . ",1,0
"broj sličan organizacija ( radnja , restoran , banka , hotel ili pozorište ) koji imati isti vlasnik . ",1,0
sloj u profil tlo ,1,0
prebaciti svojina nešto konkretan ili apstraktan na neki drugi . ,1,0
proizvesti ruka . ,1,0
član komunistički partija ,1,0
sredstvo za ubeđivanje ili argumentacija . ,1,0
šetati se ,1,0
fenomen koji karakterisati postepen promena kroz niz stanje . ,1,0
trajno osećanje ljutina ,1,0
"Široki pljosnat pasulj , nikad se ne jesti sirov . ",1,0
dijakritički znak koji označavati naglasak ili koji se stavljati iznad vokal kako biti označiti naročit izgovor isti ,1,0
crtež i fotografija u okvir knjiga ,1,0
nacrtati ili napisati skica ili nacrt ,1,0
hraniti beba dojiti ,1,0
"klasa sastaviti od osoba bez plemenit , viteški ili aristokratski rang ",1,0
naslov koji se štampati na vrh svaki stranica ( ili svaki drugi strana ) knjiga ,1,0
alat za sečenje sa oštar zašiljen metalan sečivo i sa drška . ,1,0
potpun popis stvar srediti po određenom sistema ,1,0
osobina prefinjen uglađenost i dobar ukus ,1,0
rimski general koji jesam biti guverner Britanija i koji jesam proširiti rimski carstvo do reka Fort ,1,0
licenca koji se omogućavati bavljenje određenom profesija ,1,0
dug plitak rov u zemlja ( posebno onaj koji jesam napraviti plug ) ,1,0
aktivan slatkovodni riba ; grgeč i ? ,1,0
Muž nečiji majka u sledeći brak . ,1,0
Reč ili fraza koji se isto čitati i s lev u desno i s desni u levo . ,1,0
Čin dodavanje spoljašnji ukras na nešto . ,1,0
zvaničan rezidencija neki uvaxene osoba ,1,0
"u ekonomija , teorija takmičenje izražen kroz dobitak i gubitak među suprotstavljen igrač ",1,0
( knjiga ) meko povezati ,1,0
materija koji jesam čvrst na sobni temeperaturi i pritisak . ,1,0
mali ćelija koji sadži malo citoplazme i koji se stvarati zajedno sa jajni ćelija a kasnije odbacivati ,1,0
muzičar koji svirati lauta ,1,0
vredan ruda srebro koji se sastojati od srebro sulfid ( Ag2S ) ,1,0
supstanca koji zaustavljati ili usporavati neki aktivnost ,1,0
grupni akcija kao odgovor onaj na vlast . ,1,0
Jasen . ,1,0
epigramski japanski stih u forma tri kratak stih ,1,0
jedan od dva blizanac koji jesam se razviti iz isti oplođen jaje i imati isti genetski materijal ,1,0
radnik koji zauzimati ili on jesam na raspolaganje kancelarija . ,1,0
( odnositi se na vulkan ) izlivanje isparenje ili lav ( ili na taj način formirati depozit ) ,1,0
Četvrtina godina ; tri mesec . ,1,0
Pobeda dobiti na poen kada nem nokaut ( boks ) . ,1,0
imati uloga službenik u poseban funkcija ,1,0
hraniti beba melokom iz bočica ,1,0
Ići nagore . ,1,0
Škola koji se sastjae nedelja radi religijski obrazovanje . ,1,0
"Zatiljačni spazam mišić , ukočenost vrata . u ležeći položaj telo se oslanjati isključivo na glava i peta , karakterističan jesam za histeričan napadaj . nastajati i kod tetanus , padavica i upao moždani ovojnica . ",1,0
proceniti vrednost nešto . ,1,0
"formalno registrovati simbol koji identifuje proizvođač , distributer ili proizvod ",1,0
"srediti misao , ideja , događaj u vreme , itd . ",1,0
Čin ili proces merenje . ,1,0
antropolog koji se baviti etnografija ,1,0
pomoćnik urednik ,1,0
vršiti posao ,1,0
deljenje zajednički atribut ,1,0
spomenak ,1,0
organizacija koji formirati sam građanin u cilj potsticanja nešto . ,1,0
"dugačak kožan remen , ili od neki drugi materijal koji služiti da povezati neki stvar ili da ona držati na jedan mesto ",1,0
matrica koji se dobijati kada se razmena vrsta i kolona dat matrica ,1,0
osoba koji za koji se smatrati da poticati od neki predak ili rasa . ,1,0
životinjski bolest koji se moći preneti i na ljudi ,1,0
LA ,1,0
posed čiji vlasništvo se promeniti ili isteći ,1,0
sportski nadmetanje u koji takmičar igrati niz utakmica da odlučiti pobednik ,1,0
čin odlazak ,1,0
mali procep ( kao za ubacivanje novčić ili ostavljanje pošta ) ,1,0
dete koji jesam ženski pol . ,1,0
dioda koji emitovati svetlo ,1,0
jak figura u šah ,1,0
"koji imati samo jedan deo , npr reč koji jesam složenica i nemati afikse ",1,0
orao zmijar ,1,0
verovanje u i zagovaranje monarhija kao politički sistema ,1,0
"Bučno slaviti , uključiti se u bučan proslava . ",1,0
"ponoviti pokret ud i telo pri plivanje , veslanje i sl . ",1,0
operativan sistem koji jesam na disko ,1,0
generator signal ili impusla višestruk voltaža ; obično se moći podesiti impulsni brzina ,1,0
Tražiti nešto . ,1,0
"onaj što se moći videti , ili se moći znati ili zaključiti da imati svoj fizički postojanje ( živ ili neživ ) . ",1,0
Uobičajeni arktiča peščarka koji zimovati u Južnoj Amerika i Australija . ,1,0
učiniti da okriviti u sudski postupak biti osloboditi ,1,0
reformator koji se protiviti upotreba opojan pića ,1,0
veoma velik sivo-smeđ australijski kengur ; nekad ona jesam biti veoma mnogo u šumovit predeo . ,1,0
uzrokovati da nešto negde otići ,1,0
plastičan kartica koji potvrđivati prodavac da osoba koji jesam koristiti imati zadovoljavajući kreditni rejting i da onaj koji ona jesam izdati garantovati da hteti prodavac dobiti novac za isporučen roba ,1,0
koji moći da povezati nov percepcija sa prethodan iskustvo ,1,0
penjač ,1,0
instrument koji mera osetljivost čuti sluh . ,1,0
insekt koji imati dva para opnast krilo i legalicu specijalizovan za ubadanje ili probadanje . ,1,0
potpodela neki vrsta stvar ,1,0
"duguljast paprika , crven ili zelen , pogodan za turšija i pečenje . ",1,0
terenski igra lopta ( naročito bejzbol ) ,1,0
ruka ili neki predmet izazvati udarac . ,1,0
dati obećanje ili zalog . ,1,0
skloniti sa položaj ili iz služba . ,1,0
položaj visok autoritet ,1,0
poseban zvuk govor neki osoba . ,1,0
dovesti do izvršenje . ,1,0
biti veoma primetati . ,1,0
dati titula . ,1,0
onaj ko verovati u imperijalizam ,1,0
Nestašno ponašanje sa namera da pobuditi seksualan zanimanje . ,1,0
crn zrikavac ; napad usev u ulaz i u stanište . ,1,0
majmun sa Bornea koji imati dugačak mesnat nos. ,1,0
tvorevina koji jesam stvoriti neki osoba ili neki proces . ,1,0
"baviti se kreativan aktivnost , kao slikanje , pisanje ili ples . ",1,0
a pravni isprava koji pružati informacija koji se tražiti kod zaposlenje određenih lice u pojedini država ,1,0
glista čiji jesam cilindričan telo izdeliti i spolja i iznutra . ,1,0
evolucija ili geneza ljudski rasa ,1,0
program koji kreirati jedan programski modul od više ona tako što razrešavati unakrstan referenca između modul ,1,0
sakupljati se . ,1,0
Količina za koji nešto rasti . ,1,0
o onomekoji imati politički i liberalan ideja koji zagovaju progres i reforma ,1,0
refleks koji izbacivati crevni gas kroz anus ,1,0
Čin odvajanje ili razdruživanje . ,1,0
Parnoprstaš bez rog ; u oba vilica imati po dva sekutić i dva očnjak ; na stopala imati žuljevit obloga . ,1,0
Manja kratkotrajan bitak . ,1,0
celokupan biljni i životinjski život neki regija ,1,0
Društvena klasa između nizak i visok klasa . ,1,0
koji se baviti proučavanje životinja i njihov klasifikaciom i osobina ,1,0
označavati glagol koji zahtevati prav ( direktan ) objekt ,1,0
četkica koji se koristiti kao aplikator ( za nanošenje boja ) ,1,0
Određena stavak pripremljen hrana . ,1,0
zatvoren mora na sever Kanada ,1,0
Završiti nešto . ,1,0
suprug nečiji roditelj u sledeći brak . ,1,0
"uzak ugraditi balkon uz gornji sprat u unutrašnjost zgrada , obično obeležen kolonada ",1,0
pokret koji se zalagati za zaštita radnički prava u odnos sa poslodavac i država ,1,0
vežbati u cilj priprema za kakav događaj ili takmičenje ,1,0
